product_name,product_current_price,product_old_price,product_url,product_image_url,product_seller,product_availability,product_category,product_subcategory,product_weight,timestamp_timezone,product_brand,product_ram,product_storage,product_discount_amount,product_discount_percentage,product_has_discount,product_measuring_unit,product_count,product_has_image_url,product_has_ram,product_has_storage,date_id,date,day,year,month,quarter,month_name,day_name,day_of_week,day_of_year,week_of_year,is_weekend,is_holyday,holyday_name,is_workday,is_leap_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_week_start,is_week_end,season,is_winter,is_spring,is_summer,is_autumn,time_id,time_12,time_24,hour_12,hour_24,minute,second,meridiem,is_am,is_pm,part_of_day,is_morning,is_afternoon,is_evening,is_night,is_noon,is_midnight,is_midday,product_is_talabat_seller
"Frida Wood Furniture Cleaner & Polisher, 600ml",84.95,84.95,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cleaning-laundry/cleaning-supplies?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Spinneys/396213.jpg,Metro Market,1,cleaning and household,cleaning supplies,600.0,Africa/Cairo,it,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Oxi Yellow Lemon Dishwashing Liquid, 600ml",29.95,29.95,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cleaning-laundry/dishwashing?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69280fccb7d05129746dcf57.jpg,Metro Market,1,cleaning and household,dishwashing,600.0,Africa/Cairo,oxi,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Clorox for Colors Floral 950ML,67.95,67.95,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cleaning-laundry/laundry?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6221152011261.JPG,Metro Market,1,cleaning and household,laundry,950.0,Africa/Cairo,clorox,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Abu Auf Instant Coffee Gold, 45g",127.75,127.75,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/coffee-tea/coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6a15c523c4627164b423984f.png,Metro Market,1,beverages,coffee,45.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Juhayna Rayeb Green Tea & Lemon, 220g",20.99,20.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/coffee-tea/tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/689f1dc700301c6d333360ac.jpg,Metro Market,1,beverages,tea,220.0,Africa/Cairo,Juhayna,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
El Bawadi Tahina 240 gm,63.99,63.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/condiments/salad-dressings-vinegar?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67e3f81bf7d12b672b0abb5c.JPG,Metro Market,1,pantry & ingredients,dressings & sauces,240.0,Africa/Cairo,el bawadi,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Abu Auf Lemon Salt, 250g 125g",22.5,22.5,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/condiments/salt?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6908ea7464a819694f1a72e3.jpg,Metro Market,1,pantry & ingredients,spices,250.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Heinz BBQ Sauce, 200g",58.99,58.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/condiments/sauces?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66336c06383c7bbda81a13b1.jpg,Metro Market,1,pantry & ingredients,spices,200.0,Africa/Cairo,heinz,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Aldoha Ground Black Pepper, 70g",104.99,104.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/condiments/spices-seasonings?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68710e778b6ae261425e4875.jpg,Metro Market,1,pantry & ingredients,spices,70.0,Africa/Cairo,al doha,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Aldoha Flour, 1kg",31.99,33.67368421052632,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/baking-ingredients?aid=7067,https://talabat.dhmedia.io/image/product-information-management/61dab1602f62ccc8ccc78ffd.jpg,Metro Market,1,pantry & ingredients,cooking ingredients,1.0,Africa/Cairo,al doha,unknown,unknown,1.6836842105263194,5.000000000000011,1,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Crystal Sunflower Oil, 700ml",77.99,77.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/frying-oil?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69d60bbbec202086ef27999f.png,Metro Market,1,pantry & ingredients,"oil, vinegar & syrups",700.0,Africa/Cairo,crystal,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Crystal Ghee Yellow, 1.5kg",180.99,180.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/ghee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67725ec5a503a622ec34c0ce.jpg,Metro Market,1,dairy & eggs,dairy & eggs,1.5,Africa/Cairo,crystal,unknown,unknown,0.0,0.0,0,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Indomie Super Jumbo Vegetable Flavor Noodles 110 gm,9.99,9.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/noodles-soups?aid=7067,https://talabat.dhmedia.io/image/product-information-management/681e431ad5ed04bbe6b0cd23.jpg,Metro Market,1,fresh produce,"rice, pasta & pulses",110.0,Africa/Cairo,super jumbo,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Wadi Food Extra Virgin Olive Oil, 500ml",553.99,553.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/olive-oil?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69ae9b158c02f5b1ec8dd229.png,Metro Market,1,olive oil,olive oil,500.0,Africa/Cairo,wadi food,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Doha Penne Rigate Pasta, 400g",27.99,27.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/pastas?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6953b43011f95b3a9aead36d.JPG,Metro Market,1,pantry & ingredients,sugar & home baking,400.0,Africa/Cairo,al doha,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Harvest Tomato Paste 375 gm,39.99,39.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/pizza-pasta-sauces?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223001060895.JPG,Metro Market,1,pantry & ingredients,"rice, pasta & pulses",375.0,Africa/Cairo,harvest,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Aldoha Peeled Sesame, 50g",25.99,25.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/pulses-grains?aid=7067,https://talabat.dhmedia.io/image/product-information-management/625fcf04678ef73881f18445.jpg,Metro Market,1,food,"rice, pasta & pulses",50.0,Africa/Cairo,al doha,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Aldoha Egyptian Rice 5 Kg,179.99,253.50704225352115,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/rice?aid=7067,https://talabat.dhmedia.io/image/product-information-management/61daad54779b12b374314381.jpg,Metro Market,1,pantry & ingredients,"rice, pasta & pulses",5.0,Africa/Cairo,egyptian,unknown,unknown,73.51704225352114,29.000000000000004,1,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Aldoha Powdered Sugar, 500g",44.99,44.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/cooking-baking/sugar-sweeteners?aid=7067,https://talabat.dhmedia.io/image/product-information-management/661d1cfecba8a2c9173c87a3.jpg,Metro Market,1,pantry & ingredients,sugar & home baking,500.0,Africa/Cairo,al doha,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Almarai Natural Unsalted Butter, 100g",139.99,139.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/dairy-eggs/butter?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6281007033190.jpg,Metro Market,1,dairy & eggs,dairy & eggs,100.0,Africa/Cairo,almarai,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Dina Farms Feta Cheese 450 Gm,104.99,111.69148936170212,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/dairy-eggs/cheese?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Regional_Images/Lulu_Web_Scrapped/6224011439015.0_1.jpg,Metro Market,1,dairy & eggs,cheese & labneh,450.0,Africa/Cairo,dina farms,unknown,unknown,6.70148936170213,6.000000000000003,1,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Juhayna Premium Pudding Coffee Frappe, 150g",35.99,35.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/dairy-eggs/chilled-desserts?aid=7067,missing_url,Metro Market,1,dairy & eggs,dairy & eggs,150.0,Africa/Cairo,Juhayna,unknown,unknown,0.0,0.0,0,G,1.0,0,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Almarai Cooking Cream, 200ml",76.99,76.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/dairy-eggs/cream?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223001873556.JPG,Metro Market,1,dairy & eggs,dairy & eggs,200.0,Africa/Cairo,almarai,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Almarai Greek Yogurt - 5% Fat - 170 Gm,44.99,44.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/dairy-eggs/yoghurts-labneh?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6215008ff2715cf61c51356e.jpg,Metro Market,1,dairy & eggs,cheese & labneh,170.0,Africa/Cairo,almarai,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Gouda Cheese 250g,177.187,177.187,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/deli/cheese-labneh?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66f5b4a05be12d2f94a3e9b6.jpg,Metro Market,1,deli,cheese & labneh,250.0,Africa/Cairo,se,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Rich Basturma Vacuum Packed 250g,224.997,449.994,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/deli/deli-cuts?aid=7067,https://talabat.dhmedia.io/image/nv-eg/M%20And%20KZ/97411.jpg,Metro Market,1,deli,cold cuts & deli,250.0,Africa/Cairo,rich,unknown,unknown,224.997,50.0,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"El Bawadi Plain Halawa, 275g",56.99,56.99,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/deli/jam-halawa?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68050754666794a73198f591.jpg,Metro Market,1,deli,jars & spreads,275.0,Africa/Cairo,el bawadi,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Olives Green Grilled with Recipes 250g,74.997,74.997,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/deli/pickles-olives?aid=7067,https://talabat.dhmedia.io/image/nv-eg/M%20And%20KZ/81088.jpg,Metro Market,1,deli,cold cuts & deli,250.0,Africa/Cairo,ugreen,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Metro Aluminium Foil, 40x20cm",179.99,514.2571428571429,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/disposables/food-storage-wraps?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/SSC_PIM_2/6221034120876.jpg,Metro Market,1,household supplies,storage & waste,0.0,Africa/Cairo,lumi,unknown,unknown,334.26714285714286,65.0,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Fine Fluffy White Sterilized Soft Facial Tissue 2Ply, 480 Sheets",31.95,31.95,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/disposables/tissues-paper-rolls?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6924998d2f59151ac8de3432.JPG,Metro Market,1,health & beauty,tissues,0.0,Africa/Cairo,fine,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Farm Frites Thin Fries, 7x7mm, 1kg",69.99,77.76666666666667,https://www.talabat.com/egypt/grocery/515783/metro-market-lauran-m044/frozen-food/fries?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6871472b8b6ae261425f1ac3.jpg,Metro Market,1,frozen food,frozen food,1.0,Africa/Cairo,farm frites,unknown,unknown,7.776666666666671,10.000000000000005,1,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
